product_id,product_name,product_price,product_image,product_link,product_store,product_category,product_ratings,rating_count,product_description,fetch_date
49,Dell Vostro 3510 11th Gen 15.6 Inches Core i5 DOS (4GB - 256GB),"Rs. 134,999",https://images.priceoye.pk/dell-vostro-3510-11th-gen-15-6-inches-core-i5-4gb-256gb-pakistan-priceoye-gkzbw-270x270.webp,https://priceoye.pk/laptops/dell/dell-vostro-3510-11th-gen-15-6-inches-core-i5-dos-4gb-256gb,PriceOye,"Laptops, Dell, Latitude, Inspiron, Alienware, Gaming, Vostro, XPS",5.0,1 Ratings,"{'Display': '15.6 Inches', 'Generation': '11th Gen', 'Processor': 'Intel® Core™ i5-1135G7', 'Internal Memory': '256 GB SSD'}",2023-12-03
50,Dell Inspiron 3501 15.6  Inches 11th Gen Core i5 DOS (8GB - 1TB),"Rs. 154,999",https://images.priceoye.pk/dell-inspiron-3501-15-6-inches-11th-gen-core-i5-dos-8gb-1tb-pakistan-priceoye-h3k4i-270x270.webp,https://priceoye.pk/laptops/dell/dell-inspiron-3501-15-6-inches-11th-gen-core-i5-dos-8gb-1tb,PriceOye,"Laptops, Dell, Latitude, Inspiron, Alienware, Gaming, Vostro, XPS",5.0,1 Ratings,"{'Display': '15.6 Inches', 'Generation': '11th Gen', 'Processor': 'Core i5', 'Internal Memory': '1 TB'}",2023-12-03
51,Dell Vostro 3510 11th Gen 15.6 Inches Core i5 DOS (8GB - 512GB),"Rs. 152,999",https://images.priceoye.pk/dell-vostro-3510-11th-gen-15-6-inches-core-i5-8gb-512gb-pakistan-priceoye-ihnu4-270x270.webp,https://priceoye.pk/laptops/dell/dell-vostro-3510-11th-gen-15-6-inches-core-i5-dos-8gb-512gb,PriceOye,"Laptops, Dell, Latitude, Inspiron, Alienware, Gaming, Vostro, XPS",5.0,1 Ratings,"{'Display': '15.6 Inches', 'Generation': '11th Gen', 'Processor': 'Intel® Core™ i5-1135G7', 'Internal Memory': '512 GB SSD'}",2023-12-03
52,Dell Vostro 3520 15.6 12th Gen Core i7 DOS (8GB - 512GB),"Rs. 234,999",https://images.priceoye.pk/dell-vostro-3520-15-6-12th-gen-core-i7-8gb-1tb-pakistan-priceoye-nan3e-270x270.webp,https://priceoye.pk/laptops/dell/dell-vostro-3520-15-6-12th-gen-core-i7-dos-8gb-512gb,PriceOye,"Laptops, Dell, Latitude, Inspiron, Alienware, Gaming, Vostro, XPS",5.0,1 Ratings,"{'Display': '15.6', 'Generation': '12th Gen', 'Processor': 'Intel Core i7-1255u Processor', 'Internal Memory': '512 GB SSD'}",2023-12-03
53,Dell Laptop Inspiron 5515 15.6 inches AMD Ryzen 7 (8GB RAM - 512GB SSD),"Rs. 195,499",https://images.priceoye.pk/dell-5515-15-6-inches-amd-ryzen-7-gaming-laptop-8gb-ram-512gb-ssd-pakistan-priceoye-1uhtu-270x270.webp,https://priceoye.pk/laptops/dell/dell-5515-15-6-inches-amd-ryzen-7-gaming-laptop-8gb-ram-512gb-ssd,PriceOye,"Laptops, Dell, Latitude, Inspiron, Alienware, Gaming, Vostro, XPS",5.0,1 Ratings,"{'Display': '15.6 Inches', 'Generation': 'AMD', 'Processor': 'AMD Ryzen™ 7 5700U (1.8 GHz base clock, up to 4.3 GHz max boost clock, 8 MB L3 cache, 8 cores, 16 threads)', 'Internal Memory': '512GB SSD'}",2023-12-03
54,Dell Inspiron 3515 15.6 inches AMD Ryzen 5 3450U (8GB - 256GB),"Rs. 134,499",https://images.priceoye.pk/dell-inspiron-3515-15-6-inches-amd-ryzen-5-3450u-8gb-256gb-pakistan-priceoye-qabij-270x270.webp,https://priceoye.pk/laptops/dell/dell-inspiron-3515-15-6-inches-amd-ryzen-5-3450u-8gb-256gb,PriceOye,"Laptops, Dell, Latitude, Inspiron, Alienware, Gaming, Vostro, XPS",5.0,1 Ratings,"{'Display': '15.6 Inches', 'Generation': 'AMD Ryzen 5', 'Processor': 'AMD Ryzen™ 5 3450U Mobile Processor with Radeon™ Vega 8 Graphics', 'Internal Memory': '256 GB M.2 PCIE NVME SSD HDD'}",2023-12-03
55,Dell Inspiron 5510 15.6 Inches 11th Gen Core i5 11300H (8GB - 256GB),"Rs. 169,999",https://images.priceoye.pk/dell-inspiron-5510-15-6-inches-11th-gen-core-i5-11300h-8gb-256gb-pakistan-priceoye-xr8yg-270x270.webp,https://priceoye.pk/laptops/dell/dell-inspiron-5510-15-6-inches-11th-gen-core-i5-11300h-8gb-256gb,PriceOye,"Laptops, Dell, Latitude, Inspiron, Alienware, Gaming, Vostro, XPS",5.0,1 Ratings,"{'Display': '15.6 Inches', 'Generation': '11th Gen', 'Processor': 'Core I5-11320H', 'Internal Memory': '256GBM.2 PCIE NVME SSD HDD'}",2023-12-03
56,Dell Inspiron 2 in 1 14 Inches Core i7 (8GB RAM - 512GB SSD),"Rs. 225,000",https://images.priceoye.pk/dell-inspiron-2-in-1-14-inches-core-i7-8gb-ram-512gb-ssd-pakistan-priceoye-a4qo6-270x270.webp,https://priceoye.pk/laptops/dell/dell-inspiron-2-in-1-14-inches-core-i7-8gb-ram-512gb-ssd,PriceOye,"Laptops, Dell, Latitude, Inspiron, Alienware, Gaming, Vostro, XPS",5.0,1 Ratings,"{'Display': '14 Inches', 'Generation': '11th Generation', 'Processor': 'Intel Core i7', 'Internal Memory': '512GB SSD'}",2023-12-03
57,Dell Inspiron 5510 15.6 Inches 11 Gen Core i5 11320H (8GB RAM - 512GB SSD),"Rs. 172,999",https://images.priceoye.pk/dell-inspiron-5510-15-6-inches-core-i5-11320h-processor-8gb-ram-512gb-ssd-pakistan-priceoye-1qvgn-270x270.webp,https://priceoye.pk/laptops/dell/dell-inspiron-5510-15-6-inches-11-gen-core-i5-11320h-8gb-ram-512gb-ssd,PriceOye,"Laptops, Dell, Latitude, Inspiron, Alienware, Gaming, Vostro, XPS",5.0,1 Ratings,"{'Display': '15.6 Inches', 'Generation': '11th Generation', 'Processor': 'Core i5 -11320H', 'Internal Memory': '512GB SSD'}",2023-12-03
58,Dell Inspiron 5510 15.6 Inches 11 Gen Core i7 11370H (8GB RAM - 512GB SSD),"Rs. 186,000",https://images.priceoye.pk/dell-inspiron-15-6-inches-core-i7-11370h-processor-8gb-ram-512gb-ssd-pakistan-priceoye-hwt3y-270x270.webp,https://priceoye.pk/laptops/dell/dell-inspiron-5510-15-6-inches-11-gen-core-i7-11370h-8gb-ram-512gb-ssd,PriceOye,"Laptops, Dell, Latitude, Inspiron, Alienware, Gaming, Vostro, XPS",5.0,1 Ratings,"{'Display': '15.6 Inches', 'Generation': '11th Generation', 'Processor': 'Core i5 -  11370H', 'Internal Memory': '512GB SSD'}",2023-12-03
59,Dell Inspiron 5410 14 Inches 11Gen Core i5 11300H (8GB RAM - 256GB SSD),"Rs. 156,000",https://images.priceoye.pk/dell-inspiron-5410-14-inches-core-i5-11300h-processor-8gb-ram-256gb-ssd-pakistan-priceoye-480th-270x270.webp,https://priceoye.pk/laptops/dell/dell-inspiron-5410-14-inches-11gen-core-i5-11300h-8gb-ram-256gb-ssd,PriceOye,"Laptops, Dell, Latitude, Inspiron, Alienware, Gaming, Vostro, XPS",5.0,1 Ratings,"{'Display': '14 Inches', 'Generation': '11th Generation', 'Processor': 'Core i5 - 11300H', 'Internal Memory': '256GB SSD'}",2023-12-03
60,Dell XPS 9310 13.4 Inches Core i5 1135G7 (8GB RAM - 512GB SSD),"Rs. 304,000",https://images.priceoye.pk/dell-xps-9310-13-4-inches-core-i5-1135g7-8gb-ram-512gb-ssd-pakistan-priceoye-5ojy9-270x270.webp,https://priceoye.pk/laptops/dell/dell-xps-9310-13-4-inches-core-i5-1135g7-8gb-ram-512gb-ssd,PriceOye,"Laptops, Dell, Latitude, Inspiron, Alienware, Gaming, Vostro, XPS",5.0,1 Ratings,"{'Display': '13.4 Inches', 'Generation': '11th Generation', 'Processor': 'Intel Core i5 -1135G7', 'Internal Memory': '512GB SSD'}",2023-12-03
61,Dell Vostro 3500 15.6 inches Core i3 (4GB RAM - 1TB HDD),"Rs. 79,900",https://images.priceoye.pk/mi-true-wireless-earphones-2-basic-pakistan-priceoye-tgaev-270x270.webp,https://priceoye.pk/laptops/dell/dell-vostro-3500-15-6-inches-core-i3-4gb-ram-1tb-hdd,PriceOye,"Laptops, Dell, Latitude, Inspiron, Alienware, Gaming, Vostro, XPS",5.0,1 Ratings,"{'Display': '15.6 inches', 'Generation': '11th Generation', 'Processor': 'Intel Core i3', 'Internal Memory': '01 TeraByte HDD'}",2023-12-03
62,Dell Inspiron 3501 15.6 inches Core i5 1135G7 (4GB RAM - 1TB HDD),"Rs. 128,500",https://images.priceoye.pk/dell-inspiron-3501-15-6-inches-core-i5-1135g7-4gb-ram-1tb-hdd-pakistan-priceoye-kwb1c-270x270.webp,https://priceoye.pk/laptops/dell/dell-inspiron-3501-15-6-inches-core-i5-1135g7-4gb-ram-1tb-hdd,PriceOye,"Laptops, Dell, Latitude, Inspiron, Alienware, Gaming, Vostro, XPS",5.0,1 Ratings,"{'Display': '15.6 inches', 'Generation': '11th Generation', 'Processor': 'Intel Core i5 -1135G7', 'Internal Memory': '1TB'}",2023-12-03
63,Dell XPS 9300 13.4 Inches Core i7 (16GB RAM - 512GB SSD),"Rs. 282,000",https://images.priceoye.pk/dell-xps-9300-13-4-inches-core-i7-16gb-ram-512gb-ssd-pakistan-priceoye-3nmi0-270x270.webp,https://priceoye.pk/laptops/dell/dell-xps-9300-13-4-inches-core-i7-16gb-ram-512gb-ssd,PriceOye,"Laptops, Dell, Latitude, Inspiron, Alienware, Gaming, Vostro, XPS",5.0,1 Ratings,"{'Display': '13.4 Inches', 'Generation': '10th Generation', 'Processor': 'Intel Core i7', 'Internal Memory': '512GB SSD'}",2023-12-03
64,Dell Latitude 5400 14 Inches Core i7 (8GB RAM - 256GB SSD),"Rs. 112,000",https://images.priceoye.pk/dell-latitude-5400-14-inces-core-i7-8gb-ram-256gb-ssd-pakistan-priceoye-6v6mq-270x270.webp,https://priceoye.pk/laptops/dell/dell-latitude-5400-14-inces-core-i7-8gb-ram-256gb-ssd,PriceOye,"Laptops, Dell, Latitude, Inspiron, Alienware, Gaming, Vostro, XPS",5.0,1 Ratings,"{'Display': '14 Inches', 'Generation': '08th Generation', 'Processor': 'Intel Core i7', 'Internal Memory': '256GB SSD'}",2023-12-03
65,Dell XPS 9310 13.4 Inches Core i7 (8GB RAM - 256GB SSD),"Rs. 237,000",https://images.priceoye.pk/dell-xps-9310-13-4-inches-core-i7-8gb-ram-256gb-ssd-pakistan-priceoye-kukh4-270x270.webp,https://priceoye.pk/laptops/dell/dell-xps-9310-13-4-inches-core-i7-8gb-ram-256gb-ssd,PriceOye,"Laptops, Dell, Latitude, Inspiron, Alienware, Gaming, Vostro, XPS",5.0,1 Ratings,"{'Display': '13.4 Inches', 'Generation': '11th Generation', 'Processor': 'Intel Core i7', 'Internal Memory': '256GB SSD'}",2023-12-03
66,Dell Inspiron 5402 14 Inches Core i5 (8GB RAM - 512GB SSD),"Rs. 157,000",https://images.priceoye.pk/dell-inspiron-5402-14-inches-core-i5-8gb-ram-512gb-ssd-pakistan-priceoye-tja08-270x270.webp,https://priceoye.pk/laptops/dell/dell-inspiron-5402-14-inches-core-i5-8gb-ram-512gb-ssd,PriceOye,"Laptops, Dell, Latitude, Inspiron, Alienware, Gaming, Vostro, XPS",5.0,1 Ratings,"{'Display': '14 Inches', 'Generation': '11th Generation', 'Processor': 'Intel Core i5', 'Internal Memory': '512GB SSD'}",2023-12-03
67,Dell Inspiron 5310 13.3 inches Core i5 11300H (8GB RAM - 512GB SSD),"Rs. 174,000",https://images.priceoye.pk/dell-inspiron-5310-15-6-inches-core-i3-1115g4-4gb-ram-1tb-hdd-pakistan-priceoye-oxzjx-270x270.webp,https://priceoye.pk/laptops/dell/dell-inspiron-5310-15-6-inches-core-i3-1115g4-4gb-ram-1tb-hdd,PriceOye,"Laptops, Dell, Latitude, Inspiron, Alienware, Gaming, Vostro, XPS",5.0,1 Ratings,"{'Display': '15.6 Inches', 'Generation': '11th Generation', 'Processor': 'Intel Core i5 11300H', 'Internal Memory': '512GB SSD'}",2023-12-03
68,Dell Inspiron 5410 14 Inches 11th Gen Core i5 1155G7 (8GB RAM - 512GB),"Rs. 205,456",https://images.priceoye.pk/dell-inspiron-14-5410-2-in-1-14-inch-11th-gen-core-i5-8gb-4gbx2-ram-512-gb-m-2-pcie-nvme-ssd-nvidia-ge-force-mx350-2gb-gddr5-graphics-pakistan-priceoye-kgbgg-270x270.webp,https://priceoye.pk/laptops/dell/dell-inspiron-5410-14-inches-11th-gen-core-i5-intel-iris-xe-graphics-8gb-ram-512gb,PriceOye,"Laptops, Dell, Latitude, Inspiron, Alienware, Gaming, Vostro, XPS",5.0,1 Ratings,"{'Display': '14', 'Generation': '11th Generation', 'Processor': 'Core i5 1155G7', 'Internal Memory': '512 GB M.2 PCIE NVME SSD HDD'}",2023-12-03
69,Dell Inspiron 3501 15.6 Inches 11th Gen Core i5 (8GB RAM - 1TB SATA),"Rs. 145,962",https://images.priceoye.pk/dell-inspiron-3501-15-6-inches-11th-gen-core-i5-8gb-1tb-pakistan-priceoye-sw0kt-270x270.webp,https://priceoye.pk/laptops/dell/dell-inspiron-3501-15-6-inches-11th-gen-core-i5-8gbram-1tb-sata,PriceOye,"Laptops, Dell, Latitude, Inspiron, Alienware, Gaming, Vostro, XPS",5.0,1 Ratings,"{'Display': '15.6 Inches', 'Generation': '11th Generation', 'Processor': 'Core i5', 'Internal Memory': '1TB SATA'}",2023-12-03
70,Dell Inspiron 5310 13.3 Inches Core i7 11370H (8GB RAM–512GB SSD),"Rs. 211,370",https://images.priceoye.pk/dell-inspiron-5310-13-3-inches-core-i7-11370h-8gb-ram-512gb-ssd-pakistan-priceoye-75gtn-270x270.webp,https://priceoye.pk/laptops/dell/dell-inspiron-5310-13-3-inches-core-i7-11370h-8gb-ram-512gb-ssd,PriceOye,"Laptops, Dell, Latitude, Inspiron, Alienware, Gaming, Vostro, XPS",5.0,1 Ratings,"{'Display': '13.3 Inches', 'Generation': '11th Generation', 'Processor': 'Intel Iris Xe Graphics', 'Internal Memory': '512GB SSD'}",2023-12-03
71,Dell Inspiron 3511 15.6-inches 11 Gen Core i5 (4GB RAM- 1TB SATA),"Rs. 155,693",https://images.priceoye.pk/dell-inspiron-3511-15-6-inches-11-gen-core-i5-4gb-ram-1tb-sata-pakistan-priceoye-hpi30-270x270.webp,https://priceoye.pk/laptops/dell/dell-inspiron-3511-15-6-inches-11-gen-core-i5-4gb-ram-1tb-sata,PriceOye,"Laptops, Dell, Latitude, Inspiron, Alienware, Gaming, Vostro, XPS",5.0,1 Ratings,"{'Display': '15.6 Inches', 'Generation': '11 Gen', 'Processor': 'Core  I5-1135G7', 'Internal Memory': '1TB SATA'}",2023-12-03
72,Dell XPS 13 1165 G7 13.3 11 Gen Core i7-9305 (8GB - 512GB),"Rs. 330,999",https://images.priceoye.pk/dell-xps-13-1165-g7-13-3-11-gen-core-i7-9305-8gb-512gb-pakistan-priceoye-4ozfh-270x270.webp,https://priceoye.pk/laptops/dell/dell-xps-13-1165-g7-13-3-11-gen-core-i7-9305-8gb-512gb,PriceOye,"Laptops, Dell, Latitude, Inspiron, Alienware, Gaming, Vostro, XPS",5.0,1 Ratings,"{'Display': '13.3 inches', 'Generation': '11th Generation', 'Processor': '11th Generation Intel Core i7-1165G7 Tiger Lake', 'Internal Memory': '512 GB SSD'}",2023-12-03
73,Dell Inspiron 2 in 1 14 Inches Core i5 (8GB RAM - 512GB SSD),"Rs. 181,000",https://images.priceoye.pk/dell-inspiron-2-in-1-14-inches-core-i5-8gb-ram-512gb-ssd-pakistan-priceoye-kps10-270x270.webp,https://priceoye.pk/laptops/dell/dell-inspiron-2-in-1-14-inches-core-i5-8gb-ram-512gb-ssd,PriceOye,"Laptops, Dell, Latitude, Inspiron, Alienware, Gaming, Vostro, XPS",5.0,1 Ratings,"{'Display': '14 Inches', 'Generation': '11th Generation', 'Processor': 'Intel Core i5', 'Internal Memory': '512GB SSD'}",2023-12-03
74,Dell Inspiron 5510 15.6 Inches 11 Gen Core i5 11320H (8GB RAM - 256GB SSD),"Rs. 167,000",https://images.priceoye.pk/dell-inspiron-5510-15-6-inches-core-i5-8gb-ram-256gb-ssd-pakistan-priceoye-ooosx-270x270.webp,https://priceoye.pk/laptops/dell/dell-inspiron-5510-15-6-inches-11-gen-core-i5-11320h-8gb-ram-256gb-ssd,PriceOye,"Laptops, Dell, Latitude, Inspiron, Alienware, Gaming, Vostro, XPS",5.0,1 Ratings,"{'Display': '15.6 Inches', 'Generation': '11th Generation', 'Processor': 'Intel Core i5 11320H', 'Internal Memory': '256GB SSD'}",2023-12-03
75,Dell Inspiron 5510 15.6 Inches 11 Gen Core i5 11300H (8GB RAM - 512GB SSD),"Rs. 162,999",https://images.priceoye.pk/dell-inspiron-5510-15-6-inches-core-i5-8gb-ram-512gb-ssd-pakistan-priceoye-e2sdn-270x270.webp,https://priceoye.pk/laptops/dell/dell-inspiron-5510-15-6-inches-core-i5-11300h-8gb-ram-512gb-ssd,PriceOye,"Laptops, Dell, Latitude, Inspiron, Alienware, Gaming, Vostro, XPS",5.0,1 Ratings,"{'Display': '15.6 Inches', 'Generation': '11th Generation', 'Processor': 'Intel Core i5 - 11300H', 'Internal Memory': '512GB SSD'}",2023-12-03
76,Dell Inspiron 5510 15.6 Inches 11 Gen Core i7 11390H (8GB RAM - 512GB SSD),"Rs. 190,000",https://images.priceoye.pk/dell-inspiron-pakistan-priceoye-hk6fx-270x270.webp,https://priceoye.pk/laptops/dell/dell-inspiron-5510-15-6-inches-11-gen-core-i7-11390h-8gb-ram-512gb-ssd,PriceOye,"Laptops, Dell, Latitude, Inspiron, Alienware, Gaming, Vostro, XPS",5.0,1 Ratings,"{'Display': '15.6 Inches', 'Generation': '11th Generation', 'Processor': 'Intel Core i7-11390H', 'Internal Memory': '512GB SSD'}",2023-12-03
77,Dell XPS 9310 13.4 Inches Core i7 1185G7 (16GB RAM - 512GB SSD),"Rs. 395,000",https://images.priceoye.pk/dell-xps-9310-13-4-inches-core-i7-1185g7-16gb-ram-512gb-ssd-pakistan-priceoye-fm9ch-270x270.webp,https://priceoye.pk/laptops/dell/dell-xps-9310-13-4-inches-core-i7-1185g7-16gb-ram-512gb-ssd,PriceOye,"Laptops, Dell, Latitude, Inspiron, Alienware, Gaming, Vostro, XPS",5.0,1 Ratings,"{'Display': '13.4 Inches', 'Generation': '11th Generation', 'Processor': 'Core i7 - 1185G7', 'Internal Memory': '512GB SSD'}",2023-12-03
78,Dell Latitude 3520 I5.6 Inches Core i5 1135G7 (8G RAM - 256GB SSD),"Rs. 140,000",https://images.priceoye.pk/dell-latitude-3520-i5-6-inches-core-i5-1135g7-8g-ram-256gb-ssd-pakistan-priceoye-8j3uo-270x270.webp,https://priceoye.pk/laptops/dell/dell-latitude-3520-i5-6-inches-core-i5-1135g7-8g-ram-256gb-ssd,PriceOye,"Laptops, Dell, Latitude, Inspiron, Alienware, Gaming, Vostro, XPS",5.0,1 Ratings,"{'Display': '15.6 Inches', 'Generation': '11th Generation', 'Processor': 'Intel Core i5 - 1135G7', 'Internal Memory': '256GB SSD'}",2023-12-03
79,Dell Vostro 3510 Core i5 1135G7 (8G RAM - 256GB SSD),"Rs. 105,000",https://images.priceoye.pk/dell-vostro-3510-core-i5-1135g7-8g-ram-256gb-ssd-pakistan-priceoye-l9say-270x270.webp,https://priceoye.pk/laptops/dell/dell-vostro-3510-core-i5-1135g7-8g-ram-256gb-ssd,PriceOye,"Laptops, Dell, Latitude, Inspiron, Alienware, Gaming, Vostro, XPS",5.0,1 Ratings,"{'Display': '15.6 Inches', 'Generation': '11th Generation', 'Processor': 'Intel Core i5 -1135G7', 'Internal Memory': '256GB SSD'}",2023-12-03
80,Dell Inspiron 15.6 Inches AMD Ryzen 7 (16GB RAm - 1TB SSD),"Rs. 172,000",https://images.priceoye.pk/dell-inspiron-15-6-inches-amd-ryzen-7-16gb-ram-1tb-ssd-pakistan-priceoye-93e09-270x270.webp,https://priceoye.pk/laptops/dell/dell-inspiron-15-6-inches-amd-ryzen-7-16gb-ram-1tb-ssd,PriceOye,"Laptops, Dell, Latitude, Inspiron, Alienware, Gaming, Vostro, XPS",5.0,1 Ratings,"{'Display': '15.6 Inches', 'Generation': 'AMD', 'Processor': 'AMD Ryzen 7 5700U', 'Internal Memory': '1TB SSD'}",2023-12-03
81,Dell Inspiron 3515 15.6 inches AMD Ryzen 7 3700U (8GB - 512GB),"Rs. 161,000",https://images.priceoye.pk/dell-inspiron-3515-15-6-inches-amd-ryzen-7-3700u-8gb-512gb-pakistan-priceoye-xdnzo-270x270.webp,https://priceoye.pk/laptops/dell/dell-inspiron-3515-15-6-inches-amd-ryzen-7-3700u-8gb-512gb,PriceOye,"Laptops, Dell, Latitude, Inspiron, Alienware, Gaming, Vostro, XPS",5.0,1 Ratings,"{'Display': '15.6-inch', 'Generation': 'AMD Ryzen7', 'Processor': 'AMD Ryzen™ 7 3700U Mobile Processor with Radeon', 'Internal Memory': '512 GB M.2 PCIE NVME SSD HDD'}",2023-12-03
82,Dell Inspiron 5410 14 Inches 11th Gen Core i5 1155G7 NVIDIA GE FORCE MX350 2GB GDDR5 GRAPHICS (8GB RAM - 512GB),"Rs. 210,000",https://images.priceoye.pk/dell-inspiron-5410-14-inches-11th-gen-core-i5-1155g7-nvidia-ge-force-mx350-2gb-gddr5-graphics-8gb-ram-512gb-pakistan-priceoye-0hfr7-270x270.webp,https://priceoye.pk/laptops/dell/dell-inspiron-5410-14-inches-11th-gen-core-i5-1155g7-nvidia-ge-force-mx350-2gb-gddr5-graphics-8gb-ram-512gb,PriceOye,"Laptops, Dell, Latitude, Inspiron, Alienware, Gaming, Vostro, XPS",5.0,1 Ratings,"{'Display': '14 inches', 'Generation': '11 gen', 'Processor': 'Core i5 1155G7', 'Internal Memory': '512 GB M.2 PCIE NVME SSD HDD'}",2023-12-03
83,Dell Gaming G5 15.6 inches 11 gen Core I7-11800H NVIDIA GeFORCE RTX-3050 Ti with 4GB GDDR6 (16gb - 512gb),"Rs. 330,500",https://images.priceoye.pk/dell-gaming-g5-15-6-inches-11-gen-core-i7-11800h-nvidia-geforce-rtx-3050-ti-with-4gb-gddr6-16gb-512gb-pakistan-priceoye-0n13x-270x270.webp,https://priceoye.pk/laptops/dell/dell-gaming-g5-15-6-inches-11-gen-core-i7-11800h-nvidia-geforce-rtx-3050-ti-with-4gb-gddr6-16gb-512gb,PriceOye,"Laptops, Dell, Latitude, Inspiron, Alienware, Gaming, Vostro, XPS",5.0,1 Ratings,"{'Display': '15.6 Inches', 'Generation': '11th Generation', 'Processor': '4.6 GHz core_i7_family', 'Internal Memory': '\u200e512 GB SSD'}",2023-12-03
